	location	address	adname	cityname	id	importance	name	pname	tel	type	typecode	经	纬	keywords
222	119.667801,31.599761	庄林桥宜兴移动便利店旁	宜兴市	无锡市	B0FFG9EJMB	[]	好又多超市	江苏省	[]	购物服务;超级市场;超市	060400	119.667801	31.599761	好又多
223	110.413206,23.410303	朝东新路与211省道交叉口南100米	平南县	贵港市	B0FFH1AEVL	[]	好又多超市	广西壮族自治区	[]	购物服务;超级市场;超市	060400	110.413206	23.410303	好又多
224	121.432192,30.151511	观海卫镇塘下村古师路255号	慈溪市	宁波市	B0FFG6M2O6	[]	好又多超市	浙江省	0574-23635646	购物服务;便民商店/便利店;便民商店/便利店	060200	121.432192	30.151511	好又多
225	121.406075,30.114033	观海卫镇昌明村昌明东路21号附近	慈溪市	宁波市	B0FFI22QO7	[]	好又多超市	浙江省	[]	购物服务;超级市场;超市	060400	121.406075	30.114033	好又多
226	121.314351,30.160977	逍林大道与择乐路交汇处西南角	慈溪市	宁波市	B0FFG6F8BY	[]	好又多	浙江省	[]	购物服务;超级市场;超市	060400	121.314351	30.160977	好又多
227	121.030730,31.515472	双凤镇凤林路51号	太仓市	苏州市	B0FFFE2QAU	[]	好又多	江苏省	[]	购物服务;便民商店/便利店;便民商店/便利店	060200	121.030730	31.515472	好又多
228	121.277770,30.218674	坎墩镇三群村担山北路1862号	慈溪市	宁波市	B0FFG59UC7	[]	好又多超市	浙江省	[]	购物服务;超级市场;超市	060400	121.277770	30.218674	好又多
229	121.174549,30.173255	周巷镇润房路河东	慈溪市	宁波市	B0FFG23HQ8	[]	好又多超市	浙江省	15058028562	购物服务;超级市场;超市|购物服务;便民商店/便利店;便民商店/便利店	060400|060200	121.174549	30.173255	好又多
230	119.781961,32.707843	黄思路北200米	江都区	扬州市	B0FFGE677H	[]	好又多超市	江苏省	0514-86681720	购物服务;超级市场;超市	060400	119.781961	32.707843	好又多
231	111.627267,30.081636	S322与横街交叉口东北50米	松滋市	荆州市	B0FFHYGS2G	[]	好又多	湖北省	0716-6600887;13387181335	购物服务;家居建材市场;建材五金市场	060603	111.627267	30.081636	好又多
232	116.125637,34.777425	园艺路东150米	单县	菏泽市	B0FFFV2SFT	[]	好又多超市	山东省	[]	购物服务;超级市场;超市	060400	116.125637	34.777425	好又多
233	115.183135,24.861150	龙留段	定南县	赣州市	B0FFI136K5	[]	好又多超市	江西省	15107972240	购物服务;便民商店/便利店;便民商店/便利店	060200	115.183135	24.861150	好又多
234	119.972399,31.696140	高力汽博城A01-131-134	武进区	常州市	B020705Q4C	[]	好又多超市(东华村)	江苏省	[]	购物服务;超级市场;超市	060400	119.972399	31.696140	好又多
235	121.435817,31.234392	余姚路420之1-2	静安区	上海市	B00156NU3V	[]	好又多超市(静安店)	上海市	[]	购物服务;超级市场;超市	060400	121.435817	31.234392	好又多
236	120.383327,31.477888	新安花苑一区160号(近菱湖大道)	新吴区	无锡市	B01FE0K4UP	[]	好又多(新安店)	江苏省	13921397547	购物服务;商场;普通商场|购物服务;商场;购物中心	060102|060101	120.383327	31.477888	好又多
237	105.331043,34.737463	大什字三保时代购物广场斜对面	甘谷县	天水市	B03AA002VY	[]	好又多超市(象山中路)	甘肃省	0938-5638158	购物服务;商场;购物中心|购物服务;超级市场;超市	060101|060400	105.331043	34.737463	好又多
238	120.378802,30.344241	下沙栋梁路1号(近栋梁路)	江干区	杭州市	B023B1467D	[]	好又多超市(栋梁路店)	浙江省	13873872668	购物服务;超级市场;超市	060400	120.378802	30.344241	好又多
239	118.910582,32.096014	仙林街道文枢东路1号农贸市场旁	栖霞区	南京市	B00190CUS7	[]	好又多超市(仙林店)	江苏省	[]	购物服务;综合市场;果品市场|购物服务;便民商店/便利店;便民商店/便利店	060704|060200	118.910582	32.096014	好又多
240	120.512779,30.061689	柯桥街道耶溪路268号白舸农贸市场1幢205、2幢249号	柯桥区	绍兴市	B023F0389Q	[]	好又多超市(百舸店)	浙江省	13252193687	购物服务;商场;购物中心	060101	120.512779	30.061689	好又多
241	110.299068,25.275317	依仁路6号	秀峰区	桂林市	B030506KZ6	[]	好又多(依仁店)	广西壮族自治区	0773-2833050;0773-2567832	购物服务;超级市场;超市	060400	110.299068	25.275317	好又多
242	121.489220,31.262512	四平路277号福龙大厦1层	虹口区	上海市	B00155MRCS	[]	好又多超市(四平路店)	上海市	021-65080800	购物服务;超级市场;超市	060400	121.489220	31.262512	好又多
243	121.091758,31.962574	三星镇召良村41组	海门市	南通市	B02010U2CT	[]	好又多超市(三星店)	江苏省	15162734699	购物服务;商场;购物中心	060101	121.091758	31.962574	好又多
244	110.019034,40.591168	西门大街与老道巷交汇处	东河区	包头市	B01D802V9J	[]	好又多超市(鹿鸣店)	内蒙古自治区	0472-2855629;0472-2855722	购物服务;超级市场;超市	060400	110.019034	40.591168	好又多
245	121.262112,30.702830	全塘镇金桥村	平湖市	嘉兴市	B023D03MAS	[]	好又多超市(金桥店)	浙江省	[]	购物服务;超级市场;超市	060400	121.262112	30.702830	好又多
246	120.199706,30.196011	滨和路1652号	滨江区	杭州市	B023B0A4N0	[]	好又多(齐飞路)	浙江省	[]	购物服务;超级市场;超市	060400	120.199706	30.196011	好又多
247	118.791195,32.113801	幕府东路96号盛世花园小区大门西侧	鼓楼区	南京市	B00190CYK4	[]	好又多超市(幕府东路)	江苏省	15956120860	购物服务;便民商店/便利店;便民商店/便利店	060200	118.791195	32.113801	好又多
248	120.827507,31.304806	胜蒲镇东景公寓10幢102号	吴中区	苏州市	B02000K3OR	[]	好又多超市(兴浦路)	江苏省	0512-86667755	购物服务;家电电子卖场;手机销售|购物服务;超级市场;超市	060305|060400	120.827507	31.304806	好又多
249	120.646064,31.318965	三新路	姑苏区	苏州市	B02000IT9X	[]	好又多(永林店)	江苏省	[]	购物服务;超级市场;超市	060400	120.646064	31.318965	好又多
250	119.515388,32.453928	凤凰岛路食来运转旁	广陵区	扬州市	B0FFFWVZF8	[]	好又多(泰安店)	江苏省	[]	购物服务;商场;普通商场	060102	119.515388	32.453928	好又多
251	120.229679,30.315086	黎明九区68号	江干区	杭州市	B023B0BRJR	[]	好又多超市(同心村店)	浙江省	[]	购物服务;便民商店/便利店;便民商店/便利店	060200	120.229679	30.315086	好又多
252	120.651828,30.884303	盛泽镇茅塔路6号	吴江区	苏州市	B02000K1U5	[]	好又多(茅塔路)	江苏省	[]	购物服务;超级市场;超市	060400	120.651828	30.884303	好又多
253	121.580874,29.826770	东裕路130号-144号	鄞州区	宁波市	B023E05RNZ	[]	好又多超市(东裕路店)	浙江省	13484218236	购物服务;超级市场;超市	060400	121.580874	29.826770	好又多
254	112.436823,34.684569	道南路与金谷园路交叉口西100米	西工区	洛阳市	B017B01HDX	[]	好又多超市(道南路)	河南省	0379-63313877	购物服务;超级市场;超市	060400	112.436823	34.684569	好又多
255	121.364662,31.350441	顾村镇菊太路807号	宝山区	上海市	B00155LKUR	[]	好又多超市(菊太路)	上海市	021-66020187	购物服务;超级市场;超市	060400	121.364662	31.350441	好又多
256	121.378998,31.261609	桃浦路1188-1192号	普陀区	上海市	B00155NC7G	[]	好又多超市(桃浦店)	上海市	[]	购物服务;超级市场;超市	060400	121.378998	31.261609	好又多
257	120.609071,31.309227	景德路445号(金桥大酒店隔壁)	姑苏区	苏州市	B02000JF8S	[]	好又多超市(景德路)	江苏省	18913592796	购物服务;便民商店/便利店;便民商店/便利店	060200	120.609071	31.309227	好又多
258	121.848101,29.886841	九峰北路10号附近	北仑区	宁波市	B023E075E9	[]	好又多超市(九峰店)	浙江省	15968077920	购物服务;超级市场;超市	060400	121.848101	29.886841	好又多
259	121.478557,28.743429	杜桥镇大汾汾东村好又多超市旁	临海市	台州市	B024006U1H	[]	好又多超市(大汾店)	浙江省	[]	购物服务;超级市场;超市	060400	121.478557	28.743429	好又多
260	120.409476,31.634425	芙蓉二路东98号	锡山区	无锡市	B01FE163GY	[]	好又多超市(芙蓉二路店)	江苏省	[]	购物服务;超级市场;超市	060400	120.409476	31.634425	好又多
261	115.073968,29.955441	白沙镇老街赤马路3号	阳新县	黄石市	B02CA00PVR	[]	好又多超市(白沙街)	湖北省	0714-7755230	购物服务;超级市场;超市	060400	115.073968	29.955441	好又多
262	113.251237,23.172962	加华西街与棠景路交叉口西南50米	白云区	广州市	B0FFHK4W9D	[]	好又多超市(棠景店)	广东省	13380739164;13246066343	购物服务;综合市场;农副产品市场	060703	113.251237	23.172962	好又多
263	120.288238,30.219036	宁围镇宁牧村462号	萧山区	杭州市	B023B0BKS7	[]	好又多超市(宁牧店)	浙江省	[]	购物服务;超级市场;超市	060400	120.288238	30.219036	好又多
264	120.129101,29.314501	青口路	义乌市	金华市	B0243152LC	[]	好又多超市(青口店)	浙江省	0579-85512502	购物服务;超级市场;超市	060400	120.129101	29.314501	好又多
265	120.943914,28.046363	柳市镇万里桥村万华路9号	乐清市	温州市	B024100EJK	[]	好又多超市(象东北路)	浙江省	[]	购物服务;超级市场;超市	060400	120.943914	28.046363	好又多
266	120.410275,31.375290	156乡道南50米	虎丘区	苏州市	B0200162CR	[]	好又多超市(金市店)	江苏省	[]	购物服务;超级市场;超市	060400	120.410275	31.375290	好又多
267	120.048079,30.225825	屏峰新村333号	西湖区	杭州市	B023B14CCG	[]	好又多(屏峰店)	浙江省	13735535386	购物服务;超级市场;超市	060400	120.048079	30.225825	好又多
268	121.647709,31.072877	南汇新场镇坦直路85号	浦东新区	上海市	B00155QM9A	[]	好又多(坦直店)	上海市	18801878373	购物服务;超级市场;超市	060400	121.647709	31.072877	好又多
269	126.528931,45.873788	学院路柏林四季好又多2楼(好又多超市南)	呼兰区	哈尔滨市	B01C30LGZ3	[]	好又多超市(内圣百乐店)	黑龙江省	15846147167	购物服务;超级市场;超市	060400	126.528931	45.873788	好又多
270	118.853779,32.017355	光华路与胜利村路交叉口东北100米	秦淮区	南京市	B00190ZBBN	[]	好又多超市(万达新村店)	江苏省	025-83326649	购物服务;超级市场;超市	060400	118.853779	32.017355	好又多
271	120.298357,31.630433	凤翔馨城1-38号	惠山区	无锡市	B01FE0K8R8	[]	好又多超市(西漳店)	江苏省	15261675124	购物服务;便民商店/便利店;便民商店/便利店	060200	120.298357	31.630433	好又多
272	116.488604,23.504629	炮台镇中兴路	揭东区	揭阳市	B02970ND3T	[]	好又多超市(中兴店)	广东省	0663-3366388	购物服务;超级市场;超市	060400	116.488604	23.504629	好又多
273	121.597252,29.844072	潘火街道永达路1563号	鄞州区	宁波市	B023E05WOI	[]	好又多超市(世纪花园店)	浙江省	[]	购物服务;便民商店/便利店;便民商店/便利店	060200	121.597252	29.844072	好又多
274	120.307671,31.591514	锡沪西路227号无锡汽车客运站1层	梁溪区	无锡市	B01FE17BZX	[]	好又多超市(锡沪西路)	江苏省	[]	购物服务;超级市场;超市	060400	120.307671	31.591514	好又多
275	120.310401,32.133967	季市镇季市中路82号	靖江市	泰州市	B020B01HGE	[]	好又多(季市店)	江苏省	[]	购物服务;超级市场;超市	060400	120.310401	32.133967	好又多
276	109.483005,34.503830	西南京街与金水路交叉口西100米	临渭区	渭南市	B0391019KY	[]	好又多超市(西南京街)	陕西省	0913-2085343	购物服务;便民商店/便利店;便民商店/便利店	060200	109.483005	34.503830	好又多
277	110.289747,25.272296	临桂路与交通路交叉口西南50米	象山区	桂林市	B030506KZ5	[]	好又多(临桂路店)	广西壮族自治区	0773-2835065	购物服务;便民商店/便利店;便民商店/便利店	060200	110.289747	25.272296	好又多
278	121.671259,29.848511	五乡西路679号	鄞州区	宁波市	B023E07K6K	[]	好又多超市(五乡三星店)	浙江省	[]	购物服务;超级市场;超市	060400	121.671259	29.848511	好又多
279	103.524414,30.744698	怀远镇文井中路15号	崇州市	成都市	B001C8MCGM	[]	好又多超市(怀远店)	四川省	[]	购物服务;超级市场;超市	060400	103.524414	30.744698	好又多
280	121.408689,31.017436	金平路570-572号	闵行区	上海市	B00156D3SY	[]	好又多超市(惠闵便利店)	上海市	021-33885504	购物服务;便民商店/便利店;便民商店/便利店	060200	121.408689	31.017436	好又多
281	120.405274,31.569569	新区辽宁街D-50107(近锡泰路)	新吴区	无锡市	B01FE161OM	[]	好又多(锡泰路店)	江苏省	[]	购物服务;超级市场;超市	060400	120.405274	31.569569	好又多
282	120.384391,31.593896	春江路130-3号附近	锡山区	无锡市	B01FE160F8	[]	好又多超市(云林店)	江苏省	[]	购物服务;超级市场;超市	060400	120.384391	31.593896	好又多
283	120.616194,31.233368	苏蠡路	吴中区	苏州市	B0200172LY	[]	好又多超市(蠡墅店)	江苏省	0512-65617624;0512-82171607	购物服务;超级市场;超市	060400	120.616194	31.233368	好又多
284	119.788083,28.337672	碧湖镇大众街27号	莲都区	丽水市	B02420IAOV	[]	好又多(大众街店)	浙江省	0578-2861168;0578-2193196	购物服务;商场;普通商场|购物服务;家电电子卖场;综合家电商场	060102|060301	119.788083	28.337672	好又多
285	120.505263,30.080500	湖西路885-887号	柯桥区	绍兴市	B023F035C6	[]	好又多超市(湖中路)	浙江省	0575-85719543	购物服务;超级市场;超市	060400	120.505263	30.080500	好又多
286	118.927929,32.094760	仙林街道仙林大道118号尚东花园B区B-1室	栖霞区	南京市	B0FFFDXNR6	[]	好又多超市(栖霞店)	江苏省	15301585376	购物服务;便民商店/便利店;便民商店/便利店	060200	118.927929	32.094760	好又多
287	106.250744,32.058298	桥溪街与苍旺公路交叉口西50米	苍溪县	广元市	B0347005FJ	[]	好又多超市(桥溪街)	四川省	[]	购物服务;超级市场;超市	060400	106.250744	32.058298	好又多
288	119.149541,32.283373	真州镇环南路	仪征市	扬州市	B02020J9QT	[]	好又多(浦东一村西南)	江苏省	13852525891	购物服务;超级市场;超市	060400	119.149541	32.283373	好又多
289	109.238047,22.156914	中兴路4号附近	灵山县	钦州市	B030900LV3	[]	好又多(中兴路)	广西壮族自治区	[]	购物服务;超级市场;超市	060400	109.238047	22.156914	好又多
290	110.303769,25.261086	施家园路37号10-14门面	七星区	桂林市	B030506XXN	[]	好又多(施家园店)	广西壮族自治区	0773-5819011	购物服务;便民商店/便利店;便民商店/便利店	060200	110.303769	25.261086	好又多
291	121.058054,30.212601	小曹娥镇镇海南路59号	余姚市	宁波市	B023E0XW7O	[]	好又多(镇海南路)	浙江省	[]	购物服务;超级市场;超市	060400	121.058054	30.212601	好又多
292	120.901326,32.011722	教育路39号长风大厦a座	崇川区	南通市	B0201082LT	[]	好又多超市(教育路)	江苏省	[]	购物服务;超级市场;超市	060400	120.901326	32.011722	好又多
293	120.580897,31.327656	虎丘街道普福路46号	姑苏区	苏州市	B02000K59G	[]	好又多超市(虎丘茶花店)	江苏省	0512-65349397	购物服务;超级市场;超市	060400	120.580897	31.327656	好又多
294	114.335662,36.087387	铁西路南段233号	龙安区	安阳市	B0174027IE	[]	好又多超市(铁西路)	河南省	[]	购物服务;超级市场;超市	060400	114.335662	36.087387	好又多
295	118.764282,32.045239	汉中门龙蟠里	鼓楼区	南京市	B00190CW2Q	[]	好又多超市(龙蟠里店)	江苏省	13851614121	购物服务;超级市场;超市	060400	118.764282	32.045239	好又多
296	121.199912,29.997393	318省道北50米	余姚市	宁波市	B023E0YBD9	[]	好又多超市(跳头店)	浙江省	15857439842	购物服务;便民商店/便利店;便民商店/便利店	060200	121.199912	29.997393	好又多
297	121.431643,31.036703	都会路258弄-3号	闵行区	上海市	B00156DY75	[]	好又多(都会路店)	上海市	021-52966177	购物服务;超级市场;超市	060400	121.431643	31.036703	好又多
298	119.223431,34.109806	北李线与233国道交叉口东北50米	灌南县	连云港市	B02060P680	[]	好又多超市(秦庄店)	江苏省	[]	购物服务;超级市场;超市	060400	119.223431	34.109806	好又多
299	117.948488,40.969188	小老虎沟客运小区2号楼	双桥区	承德市	B013A0PKO3	[]	好又多超市(会龙街)	河北省	0314-2255648	购物服务;便民商店/便利店;便民商店/便利店	060200	117.948488	40.969188	好又多
300	121.428965,31.360401	杨行镇水产西路200号	宝山区	上海市	B00156E1T1	[]	好又多(上海水产西路分店)	上海市	15801971337	购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市	060200|060400	121.428965	31.360401	好又多
301	122.140026,37.486547	渔港路39-1-112号	环翠区	威海市	B02770HVA7	[]	好又多超市(渔港路)	山东省	[]	购物服务;便民商店/便利店;便民商店/便利店	060200	122.140026	37.486547	好又多
302	118.797078,32.034518	长白街478号(长白街与常府街交口处北90米路东)	秦淮区	南京市	B0FFFA18Q6	[]	好又多超市(长白街)	江苏省	15651603777	购物服务;便民商店/便利店;便民商店/便利店	060200	118.797078	32.034518	好又多
303	120.762029,30.779781	三元路28号绣农贸市场内	南湖区	嘉兴市	B023D02X4J	[]	好又多(三元路)	浙江省	0573-82330292	购物服务;超级市场;超市	060400	120.762029	30.779781	好又多
304	118.831272,32.104707	营苑北路8号(迈稿桥)	栖霞区	南京市	B00190BUBX	[]	好又多超市(营苑北路)	江苏省	13770761621	购物服务;便民商店/便利店;便民商店/便利店	060200	118.831272	32.104707	好又多
305	121.232810,30.995190	金玉路102号亿磊商务楼	松江区	上海市	B00155Q6ZT	[]	好又多(富强路)	上海市	[]	购物服务;超级市场;超市	060400	121.232810	30.995190	好又多
306	120.540901,31.264036	沈东路西跨塘社区卫生服务中心西北	吴中区	苏州市	B020017FYC	[]	好又多超市(沈巷店)	江苏省	0512-66577090	购物服务;超级市场;超市	060400	120.540901	31.264036	好又多
307	120.346724,31.671745	友谊街602-608	惠山区	无锡市	B01FE1719P	[]	好又多超市(长安大街店)	江苏省	18651517563	购物服务;便民商店/便利店;便民商店/便利店	060200	120.346724	31.671745	好又多
308	120.237352,31.598599	惠钱路131-5-9室	惠山区	无锡市	B01FE170AI	[]	好又多超市(惠钱路店)	江苏省	0510-83575997	购物服务;超级市场;超市	060400	120.237352	31.598599	好又多
309	118.776006,32.098804	郭家山路29号	鼓楼区	南京市	B00190ZB63	[]	好又多超市(郭家山路)	江苏省	025-85692254;15062269122	购物服务;便民商店/便利店;便民商店/便利店	060200	118.776006	32.098804	好又多
310	118.738076,32.074425	二板桥566号	鼓楼区	南京市	B0FFHMALD4	[]	好又多超市(二板桥店)	江苏省	18957931234	购物服务;超级市场;超市	060400	118.738076	32.074425	好又多
311	116.585278,39.896603	管庄咸宁候村166号	朝阳区	北京市	B0FFG6LTMP	[]	好又多超市(咸宁侯店)	北京市	13146889998;15010732725	购物服务;便民商店/便利店;便民商店/便利店	060200	116.585278	39.896603	好又多
312	112.189349,32.083209	张湾镇航空路78号	襄州区	襄阳市	B02C6008AA	[]	好又多超市(张湾店)	湖北省	0710-2812800	购物服务;超级市场;超市	060400	112.189349	32.083209	好又多
313	121.596801,29.919302	农贸路2号	江北区	宁波市	B023E0XWRL	[]	好又多(河东店)	浙江省	[]	购物服务;超级市场;超市	060400	121.596801	29.919302	好又多
314	120.883969,31.382465	前进西路3288号金澄商务大厦1层	昆山市	苏州市	B020017QVQ	[]	好又多(金澄路店)	江苏省	18101549496	购物服务;超级市场;超市	060400	120.883969	31.382465	好又多
315	120.428093,30.863376	南浔镇嘉业路981-1号	南浔区	湖州市	B023C0OF1K	[]	好又多超市(浔南新村店)	浙江省	18857806868	购物服务;便民商店/便利店;便民商店/便利店	060200	120.428093	30.863376	好又多
316	118.782441,32.102796	中央北路110-5号	鼓楼区	南京市	B00190Z9T2	[]	好又多超市(中央北路店)	江苏省	13586157281	购物服务;超级市场;超市	060400	118.782441	32.102796	好又多
317	120.525577,31.383148	高新区浒墅关镇永莲路111号	虎丘区	苏州市	B020017TWJ	[]	好又多超市(永莲路)	江苏省	[]	购物服务;便民商店/便利店;便民商店/便利店	060200	120.525577	31.383148	好又多
318	118.838934,32.011645	石杨路2号江南明珠19幢	秦淮区	南京市	B00190CYUF	[]	好又多超市(江南明珠店)	江苏省	025-83207682;13605728541	购物服务;便民商店/便利店;便民商店/便利店	060200	118.838934	32.011645	好又多
319	118.778869,32.053436	汉口路49号(近南京大学)	鼓楼区	南京市	B0FFHEJ9OA	[]	好又多超市(汉口路店)	江苏省	15973284888;18502505789	购物服务;超级市场;超市	060400	118.778869	32.053436	好又多
320	120.656764,31.129358	经济技术开发区松陵镇城南花苑2783号	吴江区	苏州市	B0200177B3	[]	好又多超市(华隆分店)	江苏省	18606296250	购物服务;超级市场;超市	060400	120.656764	31.129358	好又多
321	118.853066,32.035712	中山门大街与孝陵卫街交叉口南50米	玄武区	南京市	B00190CU2E	[]	好又多超市(孝陵卫街)	江苏省	025-84310753	购物服务;超级市场;超市	060400	118.853066	32.035712	好又多
322	118.794296,32.087247	龙蟠路107号曙光国际大酒店裙楼2层	玄武区	南京市	B0FFG8Y4C0	[]	好又多超市(龙蟠路店)	江苏省	13915932913	购物服务;超级市场;超市	060400	118.794296	32.087247	好又多
323	121.176365,30.166442	低塘街道芦城村芦城庙塘南329国道旁	余姚市	宁波市	B023E07IEV	[]	好又多超市(芦城店)	浙江省	18312987698	购物服务;超级市场;超市	060400	121.176365	30.166442	好又多
324	118.748062,32.024572	湖西街50号一楼	建邺区	南京市	B0FFGIF8KW	[]	好又多超市(湖西店)	江苏省	13951007499	购物服务;超级市场;超市	060400	118.748062	32.024572	好又多
325	118.782227,32.021778	金沙井45号	秦淮区	南京市	B0FFF2HQP2	[]	好又多超市(金沙井店)	江苏省	18951858492	购物服务;超级市场;超市	060400	118.782227	32.021778	好又多
326	120.857556,32.018526	濠西路82号华泰大厦(南门)	崇川区	南通市	B0201082SN	[]	好又多超市(濠西路店)	江苏省	13906298451	购物服务;超级市场;超市	060400	120.857556	32.018526	好又多
327	120.055866,30.889579	赵湾三路30号(民盛花园B区南)	吴兴区	湖州市	B023C0OHD6	[]	好又多超市(赵湾三路)	浙江省	0572-2207022	购物服务;便民商店/便利店;便民商店/便利店	060200	120.055866	30.889579	好又多
328	116.472151,39.843847	博大路北京合荣堂大药房西北方向70米	朝阳区	北京市	B0FFFA69H2	[]	好又多超市(吕营大街店)	北京市	13520162778;13121655015	购物服务;超级市场;超市	060400	116.472151	39.843847	好又多
329	116.642449,32.865631	203省道东50米	凤台县	淮南市	B022A0O68Q	[]	好又多超市(丁集矿店)	安徽省	[]	购物服务;超级市场;超市	060400	116.642449	32.865631	好又多
330	120.628280,31.463740	渭塘镇渭西路渭西仙士小区北门	相城区	苏州市	B02000JJ6T	[]	好又多(渭西店)	江苏省	[]	购物服务;超级市场;超市	060400	120.628280	31.463740	好又多
331	120.192513,30.328719	石桥街道长瀛苑37号(北东起1、2间)	下城区	杭州市	B023B0BFWF	[]	好又多超市(长瀛苑店)	浙江省	13867044974	购物服务;便民商店/便利店;便民商店/便利店	060200	120.192513	30.328719	好又多
332	121.326444,28.474484	巿火车站下洋张	温岭市	台州市	B02400SLKQ	[]	好又多超市(下洋张店)	浙江省	[]	购物服务;超级市场;超市	060400	121.326444	28.474484	好又多
333	121.330078,31.264399	临洮路与海蓝路交叉口西150米	嘉定区	上海市	B00156NQOM	[]	好又多超市(海天路店)	上海市	[]	购物服务;便民商店/便利店;便民商店/便利店	060200	121.330078	31.264399	好又多
334	120.320057,30.354700	南苑街道十四堡4组3号	余杭区	杭州市	B023B14QH3	[]	好又多超市(万埠店)	浙江省	18957353889	购物服务;便民商店/便利店;便民商店/便利店	060200	120.320057	30.354700	好又多
335	120.052406,29.355815	北苑街道凌云三区19幢	义乌市	金华市	B024314JYZ	[]	好又多超市(凌云小区店)	浙江省	[]	购物服务;便民商店/便利店;便民商店/便利店	060200	120.052406	29.355815	好又多
336	120.891710,30.978952	振兴路与纽扣路交叉口	嘉善县	嘉兴市	B023D044ZJ	[]	大舜好又多超市	浙江省	[]	购物服务;超级市场;超市	060400	120.891710	30.978952	好又多
337	121.643349,29.843021	万龄路双丘市场西50米	鄞州区	宁波市	B023E0Z38V	[]	好又多超市(万龄路店)	浙江省	13967858463	购物服务;超级市场;超市	060400	121.643349	29.843021	好又多
338	121.387902,28.618797	洪家街道钗洋村	椒江区	台州市	B024005PG6	[]	好又多超市(钗洋店)	浙江省	18958688587	购物服务;超级市场;超市	060400	121.387902	28.618797	好又多
339	121.466970,29.874956	集士港镇买面桥村楼下7号	鄞州区	宁波市	B023E0Y0AZ	[]	好又多(卖面桥店)	浙江省	[]	购物服务;超级市场;超市	060400	121.466970	29.874956	好又多
340	117.203972,34.270137	复兴北路26号	云龙区	徐州市	B020402UV9	[]	好又多超市(复兴北路)	江苏省	[]	购物服务;超级市场;超市	060400	117.203972	34.270137	好又多
341	120.263186,30.152941	杜家桥86号附近	萧山区	杭州市	B023B0BSVR	[]	好又多超市(泮水路店)	浙江省	[]	购物服务;便民商店/便利店;便民商店/便利店	060200	120.263186	30.152941	好又多
342	121.209680,31.602724	浮浏线与镇中路交叉口西北50米	太仓市	苏州市	B020007XAQ	[]	好又多(浮浏线)	江苏省	0512-53706880	购物服务;超级市场;超市	060400	121.209680	31.602724	好又多
343	118.792168,32.051658	老虎桥28-1号	玄武区	南京市	B0FFH1ZJNS	[]	好又多超市(老虎桥店)	江苏省	15312027352	购物服务;超级市场;超市	060400	118.792168	32.051658	好又多
344	110.291780,25.264500	民主路	象山区	桂林市	B030502EC0	[]	好又多超市(民主路店)	广西壮族自治区	0773-3898026;0773-2806280	购物服务;超级市场;超市	060400	110.291780	25.264500	好又多
345	119.441038,32.128519	谷阳大道恒基太平洋商业中心对面	丹徒区	镇江市	B01FF021GY	[]	好又多超市(新城店)	江苏省	13094951532	购物服务;超级市场;超市	060400	119.441038	32.128519	好又多
346	120.334845,31.854153	澄鹿路与长山大道交叉口东南50米	江阴市	无锡市	B01FE15XBC	[]	好又多超市(澄鹿路)	江苏省	15950430036	购物服务;超级市场;超市	060400	120.334845	31.854153	好又多
347	118.795102,32.091054	黄家圩29号107室	鼓楼区	南京市	B0FFF2HQY1	[]	好又多超市(黄家圩店)	江苏省	18761666577;18005152606	购物服务;超级市场;超市	060400	118.795102	32.091054	好又多
348	121.254595,30.180851	古塘街道吉祥路340-348号	慈溪市	宁波市	B023E0Y6AD	[]	好又多超市(吉祥路)	浙江省	0574-56332102;0574-56332103;15805883137	购物服务;超级市场;超市	060400	121.254595	30.180851	好又多
349	121.703953,29.934830	小港镇衙前村后街27号	北仑区	宁波市	B023E0YWJP	[]	好又多超市(衙前店)	浙江省	18258939309	购物服务;便民商店/便利店;便民商店/便利店	060200	121.703953	29.934830	好又多
350	121.216051,31.186783	嘉松中路4188弄之376-382	青浦区	上海市	B00156E2N3	[]	好又多超市(杨家庄店)	上海市	[]	购物服务;便民商店/便利店;便民商店/便利店	060200	121.216051	31.186783	好又多
351	120.902158,31.592397	古里镇新市北路20-21号	常熟市	苏州市	B020015YOD	[]	好又多超市(新市北路)	江苏省	0512-52350988	购物服务;超级市场;超市	060400	120.902158	31.592397	好又多
352	118.774031,32.027673	升州路396号(来凤街与升州路相交东20米路北)	秦淮区	南京市	B0FFF2HU6K	[]	好又多超市(升州路)	江苏省	13951710849	购物服务;超级市场;超市	060400	118.774031	32.027673	好又多
353	110.024607,40.584462	环城路大红门服装城地下一层	东河区	包头市	B01D801PYV	[]	好又多超市(大红门店)	内蒙古自治区	0472-2855618	购物服务;超级市场;超市	060400	110.024607	40.584462	好又多
354	114.081942,23.038206	桥头镇朗厦村华厦工业区华厦路46号	东莞市	东莞市	B03018IFZM	[]	好又多超市(桥头华厦康壹店)	广东省	[]	购物服务;超级市场;超市	060400	114.081942	23.038206	好又多
355	119.169194,31.960190	句卓路8-36号	句容市	镇江市	B01FF02B3W	[]	好又多(文昌东路)	江苏省	[]	购物服务;超级市场;超市	060400	119.169194	31.960190	好又多
